property_id,city,area,road_width,distance_from_city,property_type,amenities,price,timestamp,latitude,longitude
PROP_002277,delhi,3148,40,30,residential,"park,school,gym",39455469,2024-01-01T00:00:00,10.34407928797568,76.1856915558878
PROP_002278,kolkata,2444,60,25,residential,"park,gym,metro",16901063,2024-01-01T00:00:00,16.61915301411288,74.74189167949248
PROP_002279,mumbai,2921,40,32,industrial,"hospital,security,park",35298951,2024-01-01T00:00:00,16.215626042943505,76.45832391006233
PROP_002280,chennai,3674,30,38,residential,,26375804,2024-01-01T00:00:00,10.957847819738937,79.31375624283156
PROP_002281,chennai,3015,60,8,commercial,"gym,school,security,mall",49067404,2024-01-01T00:00:00,10.64094858544017,74.64364284685826
PROP_002282,chennai,4747,40,29,industrial,security,33714521,2024-01-01T00:00:00,9.520569285440468,73.10891523244172
PROP_002283,ahmedabad,1760,30,48,residential,,13722733,2024-01-01T00:00:00,14.989814677729235,81.88980467016376
PROP_002284,bangalore,3810,40,6,residential,"park,security,hospital",64715199,2024-01-01T00:00:00,9.105838940826445,75.2550216532689
PROP_002285,kolkata,2883,60,34,industrial,"security,pool,park,hospital",14566686,2024-01-01T00:00:00,13.69914018796436,78.43157603059016
PROP_002286,hyderabad,2772,20,1,industrial,"mall,school",26693133,2024-01-01T00:00:00,15.83485742335523,76.49441798241328
PROP_002287,kolkata,671,20,1,industrial,"school,metro",4637794,2024-01-01T00:00:00,14.736401553995343,81.20502626133619
PROP_002288,bangalore,4892,20,41,industrial,"mall,gym,metro",43228361,2024-01-01T00:00:00,12.983753882949745,74.79196233498125
PROP_002289,pune,4287,30,46,commercial,"hospital,park,metro,security",54414129,2024-01-01T00:00:00,7.288736506692801,77.53309712298264
PROP_002290,mumbai,3924,30,43,industrial,"metro,security,hospital",42411971,2024-01-01T00:00:00,10.092095323183568,75.38786505383548
PROP_002291,bangalore,3922,60,27,residential,"metro,park,hospital",61032256,2024-01-01T00:00:00,12.087667992896819,77.37812364629383
PROP_002292,pune,1810,30,38,residential,"metro,mall,school",15145987,2024-01-01T00:00:00,16.75886188019865,79.02591431931856
PROP_002293,hyderabad,4148,20,42,commercial,"metro,gym,mall",60389868,2024-01-01T00:00:00,15.153495732604306,74.30535121991717
PROP_002294,hyderabad,1104,40,37,residential,"pool,metro",9736831,2024-01-01T00:00:00,7.203567494109803,81.92877865382754
PROP_002295,bangalore,4653,30,47,commercial,"mall,gym,school,pool",74684592,2024-01-01T00:00:00,13.945244967855764,77.36381285777436
PROP_002296,bangalore,2705,40,13,industrial,"metro,mall,gym,school",28244857,2024-01-01T00:00:00,16.222512703352145,74.32925008367117
PROP_002297,bangalore,1228,30,30,commercial,gym,21742274,2024-01-01T00:00:00,14.907348372907148,79.44858732725555
PROP_002298,pune,4658,60,16,industrial,school,31214057,2024-01-01T00:00:00,8.24604569619448,79.97182028407893
PROP_002299,delhi,2014,20,21,industrial,"metro,park,pool",21139395,2024-01-01T00:00:00,8.20423226180769,80.97461280569979
PROP_002300,mumbai,4006,30,34,industrial,"gym,school,security",38942741,2024-01-01T00:00:00,7.310680088163125,74.49186686694128
PROP_002301,delhi,3029,40,47,commercial,pool,47987859,2024-01-01T00:00:00,10.604158529480014,76.43835824802517
PROP_002302,hyderabad,4249,60,14,industrial,hospital,32766573,2024-01-01T00:00:00,13.366728680013837,80.80765011608104
PROP_002303,mumbai,3468,40,38,commercial,"park,gym,pool,school",58524294,2024-01-01T00:00:00,16.477875147879537,72.16367764040083
PROP_002304,ahmedabad,3421,40,13,commercial,"mall,school,gym",40939646,2024-01-01T00:00:00,15.468357797510055,77.05339411895919
PROP_002305,chennai,3114,40,5,residential,"hospital,pool,security",42636126,2024-01-01T00:00:00,12.092742917624335,76.17039958969232
PROP_002306,chennai,1351,60,7,residential,"security,school,park",14288961,2024-01-01T00:00:00,15.512723869021048,75.9411457618546
PROP_002307,bangalore,2464,30,30,commercial,"pool,school",46109172,2024-01-01T00:00:00,10.088748420893458,79.65590661915289
PROP_002308,bangalore,1547,40,36,industrial,,15547275,2024-01-01T00:00:00,11.477328896813606,79.06929135188184
PROP_002309,delhi,1911,30,27,residential,"metro,hospital,school,park",26131911,2024-01-01T00:00:00,15.310037923778495,74.53838481741128
PROP_002310,kolkata,3728,60,46,residential,gym,28364830,2024-01-01T00:00:00,13.531176120057317,81.8018748984437
PROP_002311,delhi,1934,30,3,commercial,,31901145,2024-01-01T00:00:00,11.85634908131234,81.7742836908247
PROP_002312,mumbai,4254,30,10,commercial,"mall,metro,pool",105878898,2024-01-01T00:00:00,7.6837087931058985,76.57347025949107
PROP_002313,chennai,745,40,36,commercial,,7020365,2024-01-01T00:00:00,15.906042828153833,77.51761559166879
PROP_002314,mumbai,2919,40,37,residential,"school,gym,metro,pool",39893507,2024-01-01T00:00:00,15.38410738855012,76.78557066713924
PROP_002315,ahmedabad,3094,20,12,commercial,"gym,pool,school,metro",43639021,2024-01-01T00:00:00,12.473971476338937,76.20116521959444
PROP_002316,chennai,1460,40,24,commercial,pool,17541349,2024-01-01T00:00:00,10.75756378506912,73.32240124410659
PROP_002317,hyderabad,1180,20,13,residential,metro,12553811,2024-01-01T00:00:00,14.116508103070931,72.61603670831653
PROP_002318,kolkata,4950,40,25,industrial,"gym,mall,metro",32889072,2024-01-01T00:00:00,10.886669465516007,78.3058028262011
PROP_002319,kolkata,1794,60,31,residential,metro,9666214,2024-01-01T00:00:00,14.411355153704704,75.78108304465587
PROP_002320,bangalore,1806,30,36,commercial,"mall,hospital",35573618,2024-01-01T00:00:00,14.862498282487278,79.95864314177234
PROP_002321,pune,1990,30,16,industrial,gym,13210708,2024-01-01T00:00:00,16.88610242386963,72.66542815108177
PROP_002322,ahmedabad,3481,40,32,industrial,"park,gym",24456656,2024-01-01T00:00:00,14.575053009554765,72.60570083163944
PROP_002323,bangalore,1189,20,33,industrial,,9071416,2024-01-01T00:00:00,15.409485198048214,73.44995765564461
PROP_002324,pune,1707,20,25,commercial,metro,18733196,2024-01-01T00:00:00,7.269547597981312,72.90594405747566
PROP_002325,mumbai,2755,20,18,industrial,"mall,gym,park",24963767,2024-01-01T00:00:00,14.57093907072175,75.90213805908616
PROP_002326,hyderabad,2767,60,49,commercial,"hospital,security",34930887,2024-01-01T00:00:00,13.272794576924252,75.04364394667027
PROP_002327,pune,2210,60,33,commercial,"hospital,gym,mall,school",25461223,2024-01-01T00:00:00,10.478573211400901,81.7896576645194
PROP_002328,kolkata,4913,40,23,residential,school,31761356,2024-01-01T00:00:00,13.170541946217925,80.87196766722157
PROP_002329,chennai,1397,40,9,commercial,,18951462,2024-01-01T00:00:00,10.07385047486701,80.55756192912361
PROP_002330,delhi,3088,40,41,residential,pool,37718265,2024-01-01T00:00:00,8.20521839792049,75.01520403888637
PROP_002331,pune,997,60,18,residential,"school,gym,mall,metro",11376082,2024-01-01T00:00:00,8.16525540699317,78.14784358835036
PROP_002332,chennai,2253,60,39,commercial,"mall,pool,school",35160107,2024-01-01T00:00:00,11.121123469647682,79.40516799557454
PROP_002333,kolkata,741,60,27,residential,"metro,pool,security",4818818,2024-01-01T00:00:00,8.287338093847316,74.47850113875934
PROP_002334,kolkata,2143,20,37,residential,"park,school,pool",12361788,2024-01-01T00:00:00,7.623334981584408,73.67815861450063
PROP_002335,kolkata,1104,40,25,commercial,"mall,park",9634531,2024-01-01T00:00:00,7.952180790694083,74.53427961991397
PROP_002336,hyderabad,4504,40,22,residential,gym,48270117,2024-01-01T00:00:00,15.943009381072798,79.73499034325799
PROP_002337,kolkata,2139,60,35,industrial,gym,13057625,2024-01-01T00:00:00,9.909895150524202,76.36393259429842
PROP_002338,mumbai,4806,60,26,industrial,"security,park",55323030,2024-01-01T00:00:00,13.000165080879809,79.39610887400768
PROP_002339,kolkata,4558,20,43,residential,"gym,metro,pool",31634798,2024-01-01T00:00:00,15.953152550713643,79.32062097069341
PROP_002340,delhi,1072,60,14,residential,,14475052,2024-01-01T00:00:00,15.294224399867705,79.27541414155746
PROP_002341,ahmedabad,2829,40,32,residential,gym,19999240,2024-01-01T00:00:00,7.135443239244021,79.97105022334094
PROP_002342,delhi,1062,60,10,industrial,metro,10368112,2024-01-01T00:00:00,7.966214695370933,80.94665720644463
PROP_002343,bangalore,2722,20,26,residential,,30786129,2024-01-01T00:00:00,7.109473738313689,80.85727208236956
PROP_002344,delhi,1484,60,30,commercial,"metro,park",21939034,2024-01-01T00:00:00,8.947846836995257,76.78428676769455
PROP_002345,kolkata,635,30,25,residential,"pool,mall,park",4086503,2024-01-01T00:00:00,16.766505556584676,74.2405241203235
PROP_002346,delhi,1546,60,5,commercial,security,28501184,2024-01-01T00:00:00,12.38631647532304,73.54002873532299
PROP_002347,pune,2702,40,23,residential,"security,gym",32299061,2024-01-01T00:00:00,14.53558584739126,73.79448662880604
PROP_002348,pune,915,20,22,commercial,"gym,security,metro,pool",11502776,2024-01-01T00:00:00,8.648021472558279,73.02652969183863
PROP_002349,chennai,4155,20,5,commercial,,45193381,2024-01-01T00:00:00,9.51314917958755,73.21403499842746
PROP_002350,pune,2222,30,34,residential,"park,gym,hospital",24159945,2024-01-01T00:00:00,9.918375234604653,80.48075616375583
PROP_002351,delhi,2143,30,48,industrial,"park,security,hospital",21709580,2024-01-01T00:00:00,15.306415782992094,79.9772366835979
PROP_002352,hyderabad,3240,40,25,residential,,34002782,2024-01-01T00:00:00,15.513772052860578,74.3543997972608
PROP_002353,ahmedabad,2607,20,42,residential,"hospital,school,gym",15820660,2024-01-01T00:00:00,13.167636432339407,78.7776486226274
PROP_002354,chennai,1303,60,25,industrial,"park,metro,school",10084039,2024-01-01T00:00:00,14.285558062299383,77.5328820171828
PROP_002355,chennai,3831,40,5,industrial,"hospital,gym,school,mall",33771644,2024-01-01T00:00:00,10.25846780390738,76.48350107040861
PROP_002356,chennai,3678,30,44,commercial,"mall,security",39775995,2024-01-01T00:00:00,14.566298423841978,77.40598706055661
PROP_002357,bangalore,1956,60,43,residential,"gym,park",25409655,2024-01-01T00:00:00,7.252118322394288,72.65464484864113
PROP_002358,mumbai,1218,20,47,industrial,"gym,security",10655133,2024-01-01T00:00:00,7.384349110301697,73.47073056856767
PROP_002359,bangalore,812,40,16,residential,"pool,mall",11608052,2024-01-01T00:00:00,14.713623123884888,80.61181232297034
PROP_002360,chennai,2770,30,6,residential,"gym,metro,mall",27991824,2024-01-01T00:00:00,7.936077372357204,76.26462720723904
PROP_002361,chennai,2139,20,48,residential,,16922163,2024-01-01T00:00:00,7.621179008599702,78.29813437160178
PROP_002362,ahmedabad,3932,20,44,residential,"gym,mall,school",30061014,2024-01-01T00:00:00,8.935984777548672,73.19208911413956
PROP_002363,hyderabad,2320,20,7,commercial,"gym,security",38390845,2024-01-01T00:00:00,12.075336069203807,78.68998677113004
PROP_002364,pune,3755,20,34,residential,"security,school,hospital",29916312,2024-01-01T00:00:00,15.71355916178089,78.41887503542878
PROP_002365,kolkata,3815,60,41,commercial,,35693842,2024-01-01T00:00:00,8.024386897660806,74.4455955093129
PROP_002366,delhi,1476,40,6,commercial,"park,hospital,mall,pool",29889216,2024-01-01T00:00:00,7.766378751545788,77.96445589507864
PROP_002367,chennai,2856,60,12,industrial,,22942598,2024-01-01T00:00:00,11.107634398907557,77.02266938852199
PROP_002368,mumbai,4088,20,46,residential,,46155764,2024-01-01T00:00:00,10.987142493537393,80.39191691142182
PROP_002369,kolkata,2094,30,2,commercial,mall,25382509,2024-01-01T00:00:00,7.274287687664461,73.22677529202593
PROP_002370,chennai,1238,20,37,industrial,"metro,mall",7848649,2024-01-01T00:00:00,12.02523914693815,81.23436145345599
PROP_002371,pune,2643,20,9,residential,"metro,hospital,mall,gym",27546048,2024-01-01T00:00:00,16.27752171022453,79.69330588824634
PROP_002372,hyderabad,2055,40,9,residential,"gym,park,pool",31306852,2024-01-01T00:00:00,13.043836935784851,80.6531880812781
PROP_002373,hyderabad,1884,20,26,commercial,"pool,mall",23942300,2024-01-01T00:00:00,8.2906873889872,72.3660265184802
PROP_002374,bangalore,1954,30,39,commercial,,25688900,2024-01-01T00:00:00,9.695064583864827,72.99857824472025
PROP_002375,kolkata,4277,30,35,commercial,"school,park,hospital",43662874,2024-01-01T00:00:00,14.543685416046456,76.34146128658229
PROP_002376,delhi,4322,60,48,commercial,"security,school",76528404,2024-01-01T00:00:00,10.314084993998303,78.40675791389323
PROP_002377,delhi,4632,60,12,commercial,"park,school,metro,security",97144958,2024-01-01T00:00:00,7.5322728487553094,79.60267776323963
PROP_002378,kolkata,2067,60,14,commercial,"metro,mall,hospital",26416024,2024-01-01T00:00:00,14.049198163017738,72.25361777160728
PROP_002379,chennai,3816,40,18,industrial,gym,32875459,2024-01-01T00:00:00,14.532341656014168,79.18707192787092
PROP_002380,mumbai,2553,60,49,commercial,pool,54988571,2024-01-01T00:00:00,12.826852520707055,73.02586369764238
PROP_002381,kolkata,3917,20,3,industrial,"school,park",29670093,2024-01-01T00:00:00,8.533934225269213,78.00688891859583
PROP_002382,mumbai,531,40,36,commercial,,11078299,2024-01-01T00:00:00,8.953592580861358,72.07925458007428
PROP_002383,delhi,3740,20,28,commercial,"pool,gym",47277289,2024-01-01T00:00:00,13.595739418718185,78.5817475951379
PROP_002384,delhi,3211,60,49,residential,,27713288,2024-01-01T00:00:00,13.165771790003774,74.41590440853888
PROP_002385,kolkata,2729,30,6,commercial,school,23520300,2024-01-01T00:00:00,11.184197837673278,75.10432991978305
PROP_002386,chennai,4335,40,13,industrial,"metro,school",39882121,2024-01-01T00:00:00,13.17779705087261,74.2352806224153
PROP_002387,chennai,1468,20,38,residential,hospital,12971879,2024-01-01T00:00:00,7.39721201851769,74.79794875851402
PROP_002388,mumbai,1995,40,10,industrial,"security,metro,pool,school",34544745,2024-01-01T00:00:00,8.758387198100186,76.42432230285581
PROP_002389,pune,4155,20,37,residential,mall,37242970,2024-01-01T00:00:00,12.556729089401195,77.25461601035902
PROP_002390,mumbai,3025,20,14,industrial,"park,security,school,hospital",40016728,2024-01-01T00:00:00,15.787584797999992,75.43741582888036
PROP_002391,bangalore,2088,30,7,industrial,"security,park",20185749,2024-01-01T00:00:00,14.725196045530232,80.35819531825699
PROP_002392,bangalore,3097,40,21,industrial,"school,mall,park,security",36510621,2024-01-01T00:00:00,12.964878392481506,79.89562516820966
PROP_002393,mumbai,2876,60,4,commercial,,60070045,2024-01-01T00:00:00,11.592112786357788,73.09346823298189
PROP_002394,hyderabad,1629,60,9,industrial,gym,13540414,2024-01-01T00:00:00,11.794360890595327,72.60010818856088
PROP_002395,chennai,2749,60,43,commercial,"metro,pool,school",30471742,2024-01-01T00:00:00,9.512255193123229,79.21913349311836
PROP_002396,mumbai,3084,30,39,industrial,"metro,security",38613583,2024-01-01T00:00:00,8.801863193315334,80.96761846256268
PROP_002397,hyderabad,3228,60,12,commercial,,51860598,2024-01-01T00:00:00,14.807627627484031,74.30538792170913
PROP_002398,ahmedabad,2418,40,43,residential,gym,16903794,2024-01-01T00:00:00,7.739356435166975,76.80684536347428
PROP_002399,mumbai,2058,60,2,commercial,"mall,park,gym",58475636,2024-01-01T00:00:00,14.653129228919667,77.92485580952787
PROP_002400,chennai,3084,40,26,commercial,"gym,mall,school",46116243,2024-01-01T00:00:00,8.391100018446767,77.98494710013276
PROP_002401,hyderabad,1924,20,22,industrial,,12755274,2024-01-01T00:00:00,8.644357832889018,76.25726194821253
PROP_002402,pune,3045,60,2,industrial,"park,pool,hospital",30469408,2024-01-01T00:00:00,16.096245294121815,76.26602780459883
PROP_002403,ahmedabad,581,30,1,industrial,"gym,hospital,park,pool",5044500,2024-01-01T00:00:00,13.839161100307958,74.39463100816593
PROP_002404,kolkata,1401,60,2,commercial,"school,metro,park",21401949,2024-01-01T00:00:00,12.69728669339117,78.46233214751383
PROP_002405,mumbai,3821,40,41,residential,,55437785,2024-01-01T00:00:00,14.01459119437275,80.58854819149379
PROP_002406,kolkata,1720,20,43,industrial,,7051583,2024-01-01T00:00:00,14.036074104611558,75.36218096951016
PROP_002407,mumbai,1318,60,22,residential,"gym,hospital,school",22274211,2024-01-01T00:00:00,8.106434332480664,80.39983024861748
PROP_002408,bangalore,4236,20,14,industrial,"pool,gym,park,mall",41132036,2024-01-01T00:00:00,14.303111241084977,79.65993010266276
PROP_002409,mumbai,805,60,6,industrial,"gym,park,school,mall",10930279,2024-01-01T00:00:00,9.140874685885214,81.3343998924026
PROP_002410,pune,2627,60,49,residential,"metro,gym,pool",27333369,2024-01-01T00:00:00,14.373469822607904,74.17974297440097
PROP_002411,hyderabad,2204,30,23,commercial,"gym,hospital",34460728,2024-01-01T00:00:00,14.933834466829275,79.42023103153821
PROP_002412,ahmedabad,2105,60,4,commercial,"gym,metro",32857513,2024-01-01T00:00:00,12.970544656150173,81.55702910215105
PROP_002413,pune,1442,30,48,residential,"pool,school",14584068,2024-01-01T00:00:00,14.498362233844047,81.24155586608035
PROP_002414,ahmedabad,1320,20,37,residential,"gym,hospital,school,metro",10369386,2024-01-01T00:00:00,16.298052521102584,81.2398319939093
PROP_002415,bangalore,3186,40,24,industrial,,27291370,2024-01-01T00:00:00,8.939014150906441,75.44108467322968
PROP_002416,chennai,1420,60,26,commercial,,18416583,2024-01-01T00:00:00,13.73555058769569,81.16261983849802
PROP_002417,mumbai,834,30,28,residential,"school,gym",8995820,2024-01-01T00:00:00,8.857310667351772,76.16958423964775
PROP_002418,ahmedabad,3857,20,32,residential,"pool,metro,security",26307873,2024-01-01T00:00:00,13.137989590420808,76.9049465163702
PROP_002419,kolkata,2557,30,19,industrial,"mall,school,gym,pool",13815986,2024-01-01T00:00:00,9.539633768571274,72.23250435284152
PROP_002420,hyderabad,3659,40,20,industrial,security,27018190,2024-01-01T00:00:00,9.576905248339566,81.44042501735808
PROP_002421,chennai,3550,20,28,industrial,"metro,mall",25498201,2024-01-01T00:00:00,11.641392023742338,72.6029760135755
PROP_002422,mumbai,2762,30,20,commercial,pool,56909241,2024-01-01T00:00:00,13.373201681437653,72.17458908225166
PROP_002423,mumbai,3495,40,44,commercial,,67268423,2024-01-01T00:00:00,9.328855113299753,76.78272064825973
PROP_002424,bangalore,837,60,24,residential,,12393609,2024-01-01T00:00:00,13.934808763573784,78.71525577058222
PROP_002425,hyderabad,2167,30,2,industrial,"park,pool,mall,security",29235104,2024-01-01T00:00:00,13.521691270917568,80.83725151953412
PROP_002426,kolkata,2327,30,20,residential,,17706720,2024-01-01T00:00:00,16.723316784622913,73.47635185121484
PROP_002427,ahmedabad,840,60,15,commercial,,9556456,2024-01-01T00:00:00,11.425112319453147,77.39647720530365
PROP_002428,ahmedabad,1919,30,13,industrial,"hospital,pool,mall",11316675,2024-01-01T00:00:00,15.261386603553316,81.98416963649255
PROP_002429,hyderabad,977,60,47,residential,,7350394,2024-01-01T00:00:00,10.240636907449444,79.506423695934
PROP_002430,bangalore,2331,40,31,industrial,"school,park",19229834,2024-01-01T00:00:00,14.051122613353439,77.03198327684983
PROP_002431,chennai,3398,20,21,residential,"hospital,gym,security,pool",26391733,2024-01-01T00:00:00,11.641958666449472,79.91186687234364
PROP_002432,hyderabad,4313,20,17,commercial,"hospital,metro,gym",53446405,2024-01-01T00:00:00,7.435220886233097,72.13459952931471
PROP_002433,bangalore,4485,60,39,industrial,,37955978,2024-01-01T00:00:00,10.9369821305765,81.3978294642864
PROP_002434,kolkata,3938,60,40,residential,pool,24389040,2024-01-01T00:00:00,11.024158343628837,76.4126220150638
PROP_002435,mumbai,2720,60,39,residential,school,35879820,2024-01-01T00:00:00,11.33779400494886,76.75717204408205
PROP_002436,chennai,2337,20,26,residential,"park,mall",14998692,2024-01-01T00:00:00,9.14343984752984,78.8239781889283
PROP_002437,hyderabad,3693,40,2,residential,"security,metro,park",51945363,2024-01-01T00:00:00,16.53919085826981,81.8542309411811
PROP_002438,ahmedabad,2927,60,1,commercial,mall,49649422,2024-01-01T00:00:00,14.243274008140212,74.78334375463294
PROP_002439,delhi,903,60,5,residential,"gym,security",13520232,2024-01-01T00:00:00,16.60562701625675,81.38085259516154
PROP_002440,kolkata,3823,60,47,residential,pool,20177020,2024-01-01T00:00:00,8.167017684236367,81.19746433567106
PROP_002441,bangalore,1633,30,20,industrial,metro,17918063,2024-01-01T00:00:00,9.905941604996073,77.000712506738
PROP_002442,pune,3606,20,21,residential,"hospital,pool,school",36153045,2024-01-01T00:00:00,7.419735682762371,76.85238969030314
PROP_002443,chennai,641,30,16,residential,"hospital,school,metro",6062062,2024-01-01T00:00:00,8.884837751676177,74.55642229899604
PROP_002444,bangalore,1042,60,15,industrial,,10894985,2024-01-01T00:00:00,15.6083202349919,78.24181308940828
PROP_002445,kolkata,4181,30,40,residential,pool,23809790,2024-01-01T00:00:00,12.889818435891957,73.4347724429784
PROP_002446,chennai,2007,40,47,industrial,,15688269,2024-01-01T00:00:00,13.758869606024899,80.516087004703
PROP_002447,mumbai,4704,60,29,residential,gym,53635469,2024-01-01T00:00:00,12.537169151588767,80.870753451221
PROP_002448,delhi,3488,40,40,residential,"pool,hospital,gym",41493667,2024-01-01T00:00:00,16.18208600908774,77.58718088107926
PROP_002449,pune,727,60,26,residential,,5707817,2024-01-01T00:00:00,16.65382976358824,73.60119547236053
PROP_002450,delhi,3414,30,17,industrial,school,35255023,2024-01-01T00:00:00,13.442231695110411,80.01956494730698
PROP_002451,chennai,2942,20,18,residential,,28052252,2024-01-01T00:00:00,13.948560797893196,78.01367176813002
PROP_002452,delhi,3513,40,2,residential,,54080161,2024-01-01T00:00:00,12.042198660994027,77.12714624118297
PROP_002453,mumbai,826,40,47,commercial,"gym,park,hospital",14369592,2024-01-01T00:00:00,13.51937757885946,78.0567931589765
PROP_002454,hyderabad,1624,60,34,industrial,,13323008,2024-01-01T00:00:00,15.106487975560807,73.11166501175937
PROP_002455,hyderabad,1006,30,40,commercial,"school,security,mall",12442530,2024-01-01T00:00:00,8.351722740845183,77.2585737318142
PROP_002456,chennai,4890,60,35,industrial,"park,school,hospital",32529033,2024-01-01T00:00:00,8.462994588314569,75.387716944687
PROP_002457,delhi,4714,60,7,residential,,50885672,2024-01-01T00:00:00,11.469376532558423,77.98676319067513
PROP_002458,ahmedabad,2442,40,45,industrial,,13281270,2024-01-01T00:00:00,13.393149188786328,74.91044713672201
PROP_002459,hyderabad,4755,60,14,residential,pool,45735988,2024-01-01T00:00:00,13.039877538322589,81.54561745348238
PROP_002460,kolkata,2355,30,29,residential,gym,14938005,2024-01-01T00:00:00,11.852170147321871,81.21052540436514
PROP_002461,delhi,527,40,6,commercial,"hospital,school,mall,security",10589931,2024-01-01T00:00:00,7.321122042988322,76.31549785507084
PROP_002462,delhi,2837,30,38,residential,"hospital,metro,gym",33879521,2024-01-01T00:00:00,11.201030314057464,80.76710682659755
PROP_002463,ahmedabad,816,20,22,residential,"park,school,mall",7327718,2024-01-01T00:00:00,8.954580042955927,81.33236691239843
PROP_002464,mumbai,3727,20,36,industrial,"park,hospital,metro,mall",33735782,2024-01-01T00:00:00,10.047618012267,78.3622586743163
PROP_002465,chennai,3503,60,15,residential,"metro,park",32758403,2024-01-01T00:00:00,11.810710228973536,79.43356607195656
PROP_002466,bangalore,1777,60,46,industrial,metro,18679012,2024-01-01T00:00:00,10.017829717398497,74.13046746772159
PROP_002467,bangalore,1261,40,29,industrial,hospital,11033987,2024-01-01T00:00:00,12.695576646779216,75.18552137503103
PROP_002468,bangalore,1123,60,29,industrial,"park,gym,school",12862661,2024-01-01T00:00:00,7.474474748600501,74.41022638557698
PROP_002469,kolkata,3238,60,42,industrial,"school,hospital,gym",17665722,2024-01-01T00:00:00,7.522047095950983,76.78680254200175
PROP_002470,ahmedabad,1111,20,25,industrial,"security,mall",6978158,2024-01-01T00:00:00,10.285634681207236,75.06557751706099
PROP_002471,ahmedabad,4382,40,25,industrial,school,23449760,2024-01-01T00:00:00,7.844033976844626,76.05752123954233
PROP_002472,mumbai,654,40,23,commercial,,13321237,2024-01-01T00:00:00,10.809550957236558,75.36454944360665
PROP_002473,hyderabad,3048,20,9,commercial,,36153559,2024-01-01T00:00:00,8.100448430986656,79.48085249871433
PROP_002474,kolkata,863,60,14,industrial,,5664221,2024-01-01T00:00:00,15.19068824806407,73.71315753832798
PROP_002475,hyderabad,4000,60,3,commercial,"park,mall",79135955,2024-01-01T00:00:00,8.3878301410673,80.52723377834756
PROP_002476,pune,3974,60,5,industrial,metro,30489254,2024-01-01T00:00:00,9.802918611327918,72.39115578803971
PROP_002477,bangalore,4918,40,35,commercial,security,83840168,2024-01-01T00:00:00,11.444356097745388,73.28395315497666
PROP_002478,mumbai,689,40,12,industrial,"mall,park",7897185,2024-01-01T00:00:00,14.240819597838186,76.9520859944953
PROP_002479,chennai,1866,40,19,industrial,,13687132,2024-01-01T00:00:00,13.418607787630199,76.11484876136542
PROP_002480,pune,576,30,37,commercial,,6424004,2024-01-01T00:00:00,11.348032044850225,80.27502240801658
PROP_002481,mumbai,1832,30,45,residential,"mall,security",23223036,2024-01-01T00:00:00,15.113862235879958,81.18914596995997
PROP_002482,mumbai,2536,20,3,residential,"park,hospital",46580577,2024-01-01T00:00:00,8.980995720311995,72.98246507551912
PROP_002483,pune,1210,40,5,residential,metro,15496522,2024-01-01T00:00:00,8.793596895503295,74.36609342590972
PROP_002484,ahmedabad,2677,40,22,commercial,,34541360,2024-01-01T00:00:00,15.204285589594384,76.16457718995113
PROP_002485,hyderabad,4589,20,32,commercial,school,57422522,2024-01-01T00:00:00,15.07609699035004,79.74107120376041
PROP_002486,chennai,3076,60,45,residential,"hospital,metro",24576424,2024-01-01T00:00:00,12.23368723870161,73.15228312770942
PROP_002487,chennai,1241,20,46,industrial,metro,8907623,2024-01-01T00:00:00,9.649780960489467,78.90470242133524
PROP_002488,delhi,3150,30,46,commercial,"school,mall,hospital,pool",58563152,2024-01-01T00:00:00,13.947575167143729,77.74155545432367
PROP_002489,bangalore,1067,30,14,industrial,"security,hospital,metro,pool",14279032,2024-01-01T00:00:00,8.451149842576406,73.55594326029156
PROP_002490,delhi,763,40,32,residential,"park,security,hospital,mall",9688257,2024-01-01T00:00:00,9.262057658036465,78.36312840076252
PROP_002491,bangalore,4432,60,39,commercial,,66696947,2024-01-01T00:00:00,13.45691527062514,80.12818125333855
PROP_002492,bangalore,655,20,39,commercial,metro,9056417,2024-01-01T00:00:00,7.6548985947676265,79.3804063271706
PROP_002493,delhi,4091,60,15,commercial,"gym,hospital,security",78042844,2024-01-01T00:00:00,13.233080309392077,80.22727221247347
PROP_002494,kolkata,4649,60,42,residential,"pool,gym,mall",39573936,2024-01-01T00:00:00,9.160717326733728,76.16699282043439
PROP_002495,hyderabad,4254,40,14,industrial,"hospital,security",43562141,2024-01-01T00:00:00,16.11311582175626,72.72957889714564
PROP_002496,chennai,4508,20,9,industrial,"hospital,pool,metro",43240044,2024-01-01T00:00:00,13.61014607032738,81.22275716600319
PROP_002497,hyderabad,3388,40,10,residential,pool,47481376,2024-01-01T00:00:00,12.278573381379827,79.19945553135756
PROP_002498,chennai,1364,40,33,commercial,"pool,hospital",17283238,2024-01-01T00:00:00,11.210281187946807,79.23720690513989
PROP_002499,chennai,3421,40,38,commercial,"metro,gym,mall",50556111,2024-01-01T00:00:00,11.057069598188734,81.52135419784693
PROP_002500,mumbai,618,40,42,residential,park,9073481,2024-01-01T00:00:00,10.113226793483385,77.75368202177792
PROP_002501,delhi,1979,60,22,residential,metro,21236148,2024-01-01T00:00:00,16.3462921874278,75.29973337457669
PROP_002502,delhi,1338,60,47,residential,,13103775,2024-01-01T00:00:00,13.695157076020122,78.97362690361466
PROP_002503,hyderabad,3090,40,48,residential,"school,metro,hospital,pool",40059214,2024-01-01T00:00:00,10.584838731584227,76.80512986191735
